EmployeeID,Age,Gender,Ethnicity,Department,JobTitle,PerformanceScore,TenureYears,DisabilityStatus,VeteranStatus,Location,LGBTStatus,Promotion,InclusionProgramParticipant,Salary
11365,31,Male,Black,Finance,Analyst,5,3.9,No,Yes,New York,Yes,No,Yes,125401
11366,49,Female,Asian,Engineering,Analyst,2,18.5,Yes,Yes,Houston,Yes,No,Yes,225882
11367,38,Female,Indian,HR,Engineer,3,11.2,No,No,Houston,No,No,Yes,230291
11368,46,Male,White,Sales,Engineer,5,8.9,No,Yes,Los Angeles,No,No,Yes,254763
11369,50,Male,Hispanic,Engineering,Engineer,5,16.8,No,No,New York,Yes,No,Yes,159411
11370,50,Female,Hispanic,Legal,Manager,5,7.4,Yes,No,Los Angeles,Yes,No,No,204586
11371,29,Female,Asian,Finance,Specialist,3,16.6,Yes,Yes,Atlanta,No,No,No,98145
11372,25,Female,Indian,Engineering,Engineer,3,17.3,Yes,No,Austin,Yes,No,No,237732
11373,59,Female,White,Marketing,Manager,5,17.5,No,No,Atlanta,No,No,No,98649
11374,23,Female,Black,Marketing,Manager,5,2.2,Yes,Yes,New York,No,Yes,Yes,207968
11375,33,Male,White,Marketing,Manager,5,9.5,No,No,Los Angeles,No,Yes,No,236901
11376,48,Male,Black,HR,Manager,3,12.9,No,No,Chicago,Yes,No,Yes,178550
11377,59,Male,Hispanic,Engineering,Analyst,5,8.3,No,No,Los Angeles,Yes,No,No,114051
11378,63,Female,Black,Finance,Analyst,1,5.1,Yes,No,Los Angeles,No,Yes,No,111215
11379,41,Male,White,Finance,Leadership,1,9.1,Yes,No,Atlanta,Yes,Yes,Yes,240400
11380,53,Male,Asian,Finance,Analyst,2,5.8,Yes,Yes,Atlanta,No,Yes,No,184807
11381,56,Female,Asian,HR,Manager,1,17.8,Yes,No,Austin,Yes,Yes,Yes,144093
11382,35,Male,Asian,Sales,Specialist,3,14.1,No,Yes,New York,No,Yes,Yes,204062
11383,39,Male,Asian,Marketing,Analyst,4,6.1,Yes,No,Chicago,Yes,No,Yes,107334
11384,42,Female,Asian,Marketing,Engineer,1,4.2,No,Yes,Los Angeles,Yes,Yes,Yes,151590
11385,42,Female,White,HR,Specialist,2,19.4,Yes,Yes,Houston,No,No,Yes,161650
11386,26,Male,Black,Marketing,Analyst,2,10.3,Yes,Yes,New York,No,No,No,90480
11387,35,Male,Black,Finance,Analyst,2,13.3,No,Yes,Chicago,Yes,No,No,102175
11388,36,Male,Hispanic,Engineering,Specialist,5,18.1,Yes,No,Austin,Yes,Yes,Yes,278713
11389,40,Female,Asian,Finance,Leadership,5,14.6,Yes,No,Houston,Yes,Yes,No,241161
11390,33,Female,Indian,Sales,Manager,1,6.1,No,No,Houston,Yes,Yes,No,233938
11391,55,Female,Hispanic,HR,Engineer,4,4.3,Yes,Yes,Houston,Yes,No,No,168153
11392,26,Female,Hispanic,Finance,Specialist,1,2.3,Yes,Yes,Los Angeles,No,No,Yes,211511
11393,35,Female,Hispanic,Engineering,Analyst,1,19.9,No,Yes,Chicago,No,No,Yes,253636
11394,33,Male,White,Engineering,Engineer,5,19.1,No,Yes,Houston,No,Yes,Yes,163749
11395,55,Female,Asian,Finance,Manager,3,5.2,No,No,Houston,No,No,No,240444
11396,34,Male,Black,Sales,Manager,4,15.8,No,No,New York,No,Yes,Yes,124218
11397,28,Female,Asian,Engineering,Specialist,4,10.3,No,No,Houston,Yes,Yes,No,173578
11398,33,Female,Indian,Engineering,Specialist,3,15.1,Yes,No,Austin,Yes,Yes,No,256977
11399,52,Female,Hispanic,Marketing,Leadership,3,6.9,Yes,Yes,Chicago,Yes,Yes,Yes,283528
11400,51,Male,Indian,Finance,Analyst,2,12.3,No,No,New York,Yes,No,Yes,114446
11401,51,Female,Black,Engineering,Leadership,1,14.1,Yes,No,Atlanta,Yes,Yes,Yes,181038
11402,53,Male,Black,Marketing,Engineer,4,10.8,No,No,New York,No,No,No,99427
11403,56,Male,Indian,Marketing,Leadership,2,20.0,Yes,No,Houston,No,No,Yes,158629
11404,55,Female,Asian,HR,Specialist,2,1.4,Yes,No,Houston,Yes,Yes,No,113807
11405,50,Male,White,Finance,Manager,2,7.2,Yes,No,Chicago,Yes,No,Yes,245084
11406,29,Male,Hispanic,Marketing,Leadership,2,17.6,Yes,Yes,Chicago,Yes,No,Yes,191733
11407,46,Male,Asian,Sales,Manager,2,4.9,No,Yes,Atlanta,Yes,No,No,134687
11408,48,Female,Hispanic,Finance,Engineer,3,4.7,No,Yes,New York,Yes,Yes,Yes,241760
11409,54,Female,Indian,HR,Leadership,2,5.8,Yes,Yes,Houston,No,No,No,189956
11410,42,Male,Hispanic,Engineering,Analyst,4,18.4,Yes,No,Chicago,Yes,No,Yes,271434
11411,42,Female,White,Finance,Analyst,1,6.9,Yes,No,New York,No,Yes,Yes,97759
11412,24,Male,White,Finance,Engineer,5,3.7,No,Yes,Atlanta,Yes,No,Yes,160407
11413,45,Female,Indian,HR,Engineer,2,16.4,No,Yes,Chicago,No,No,No,207411
11414,63,Female,Asian,Engineering,Manager,5,12.5,Yes,No,Atlanta,Yes,Yes,Yes,183680
11415,31,Male,Asian,HR,Leadership,1,8.7,No,Yes,Chicago,No,No,No,236649
11416,36,Female,White,HR,Manager,3,16.7,No,No,Chicago,No,Yes,Yes,105576
11417,28,Female,White,Sales,Specialist,4,15.5,No,No,Austin,No,Yes,No,176057
11418,56,Female,Black,Marketing,Analyst,3,2.1,Yes,No,Chicago,Yes,Yes,No,206912
11419,26,Female,White,Engineering,Leadership,1,4.7,Yes,No,Chicago,Yes,Yes,Yes,242998
11420,52,Female,Hispanic,Legal,Manager,1,14.6,No,Yes,Los Angeles,No,Yes,Yes,157388
11421,58,Male,Asian,Sales,Specialist,2,9.0,Yes,No,New York,No,Yes,No,233730
11422,26,Male,Black,Sales,Specialist,2,19.8,No,No,New York,No,No,Yes,277972
11423,49,Male,Black,Finance,Leadership,1,0.9,No,Yes,Houston,No,No,Yes,123815
11424,59,Female,Indian,Marketing,Leadership,1,10.7,Yes,Yes,Austin,No,Yes,No,269893
11425,23,Male,White,Marketing,Leadership,2,12.2,Yes,Yes,Atlanta,Yes,No,No,109167
11426,42,Male,Hispanic,Sales,Leadership,3,2.6,No,No,Atlanta,Yes,No,Yes,101605
11427,32,Male,Indian,Legal,Leadership,4,12.0,Yes,No,Austin,Yes,No,No,188000
11428,28,Male,Black,Finance,Engineer,4,16.8,Yes,No,Austin,Yes,No,No,178192
11429,62,Female,White,Engineering,Leadership,4,5.8,No,No,Atlanta,No,No,No,170525
11430,22,Female,Indian,HR,Leadership,5,4.9,No,No,Austin,No,No,No,141859
11431,49,Male,White,Sales,Leadership,5,3.8,No,Yes,Atlanta,No,No,Yes,267536
11432,30,Male,Black,Finance,Leadership,5,4.4,No,No,New York,No,Yes,Yes,247968
11433,53,Female,Indian,Sales,Leadership,2,4.8,No,Yes,Houston,No,Yes,No,90749
11434,36,Female,Indian,Marketing,Leadership,5,4.3,Yes,Yes,Chicago,No,No,Yes,185549
11435,35,Female,Indian,HR,Analyst,5,19.4,Yes,No,Chicago,No,Yes,Yes,202199
11436,53,Male,Asian,Legal,Analyst,2,13.1,No,No,New York,No,No,No,111931
11437,28,Male,White,Marketing,Specialist,4,18.8,No,Yes,New York,No,No,Yes,222881
11438,29,Female,Black,HR,Manager,4,11.4,Yes,Yes,Austin,Yes,Yes,Yes,174878
11439,25,Male,Hispanic,Finance,Engineer,5,11.6,No,No,Austin,Yes,No,Yes,252460
11440,54,Female,Indian,HR,Leadership,5,6.7,No,No,New York,Yes,No,Yes,144467
11441,36,Female,Hispanic,Engineering,Specialist,4,17.2,Yes,Yes,Houston,Yes,Yes,No,118299
11442,37,Male,Indian,Engineering,Specialist,4,16.8,Yes,No,Houston,Yes,No,No,256676
11443,52,Female,Asian,Engineering,Specialist,3,9.8,Yes,No,Houston,Yes,No,Yes,109803
11444,63,Female,Asian,Engineering,Specialist,3,15.4,Yes,Yes,Austin,No,Yes,Yes,221901
11445,44,Male,Black,Engineering,Manager,3,0.8,No,Yes,Atlanta,No,Yes,No,94187
11446,53,Male,White,Sales,Manager,3,1.5,Yes,No,Atlanta,No,Yes,Yes,194334
11447,26,Male,Black,Finance,Analyst,2,0.6,No,No,New York,Yes,No,Yes,116471
11448,43,Male,Hispanic,Finance,Leadership,3,6.8,Yes,Yes,Los Angeles,Yes,No,Yes,223348
11449,47,Male,Indian,Finance,Specialist,4,2.5,No,Yes,Austin,No,Yes,Yes,163867
11450,39,Male,Asian,Finance,Analyst,1,11.4,Yes,No,Atlanta,No,No,Yes,243529
11451,22,Male,Indian,Legal,Manager,4,18.5,No,Yes,Los Angeles,No,No,Yes,257632
11452,29,Female,Hispanic,HR,Leadership,1,18.6,Yes,Yes,Austin,Yes,Yes,Yes,121750
11453,58,Male,Indian,Engineering,Analyst,3,17.7,Yes,Yes,Houston,No,Yes,No,132108
11454,39,Male,White,Legal,Manager,5,16.7,No,No,Atlanta,No,No,Yes,115786
11455,38,Female,Indian,Finance,Specialist,5,8.0,Yes,Yes,New York,Yes,Yes,Yes,125734
11456,52,Female,Hispanic,Engineering,Analyst,4,8.7,No,No,Los Angeles,Yes,No,Yes,148366
11457,27,Female,Asian,Finance,Leadership,2,12.1,No,Yes,New York,Yes,Yes,Yes,198492
11458,38,Female,White,Legal,Leadership,5,15.5,Yes,No,Atlanta,Yes,Yes,Yes,275892
11459,56,Male,White,Legal,Manager,3,5.9,Yes,No,New York,Yes,Yes,Yes,145959
11460,44,Female,Black,Marketing,Analyst,5,3.1,No,No,Atlanta,Yes,No,No,206329
11461,31,Female,Asian,Finance,Leadership,5,5.8,No,Yes,New York,Yes,No,No,189159
11462,59,Female,Hispanic,Engineering,Manager,3,11.2,Yes,No,Los Angeles,Yes,Yes,Yes,244088
11463,57,Female,White,Legal,Engineer,2,13.4,Yes,No,New York,Yes,No,No,89836
11464,36,Female,Hispanic,HR,Leadership,5,14.0,Yes,No,Houston,Yes,No,Yes,110540
11465,40,Female,Black,Legal,Engineer,5,5.4,No,Yes,Houston,No,Yes,No,158545
11466,24,Male,White,Marketing,Leadership,1,11.4,No,Yes,Chicago,No,Yes,Yes,194717
11467,32,Male,White,Marketing,Engineer,3,1.9,Yes,No,New York,No,No,Yes,99685
11468,40,Male,Asian,Finance,Specialist,3,7.6,Yes,No,Los Angeles,Yes,Yes,No,132581
11469,59,Male,Hispanic,Marketing,Analyst,2,17.5,Yes,Yes,Chicago,Yes,Yes,No,161606
11470,45,Male,Black,Marketing,Analyst,2,1.1,Yes,Yes,Chicago,No,No,No,169633
11471,41,Female,Asian,Sales,Analyst,1,11.2,Yes,Yes,New York,Yes,No,No,208951
11472,35,Female,Hispanic,Finance,Specialist,1,9.2,Yes,Yes,Chicago,No,Yes,No,134542
11473,53,Male,Asian,HR,Analyst,5,13.6,No,No,Chicago,No,Yes,Yes,149944
11474,53,Male,White,Legal,Leadership,4,1.2,No,No,New York,Yes,Yes,No,91356
11475,47,Male,White,HR,Leadership,3,4.2,Yes,No,Houston,Yes,Yes,Yes,261932
11476,36,Male,White,Engineering,Specialist,5,2.7,Yes,Yes,Atlanta,No,No,No,242595
11477,60,Female,White,Engineering,Engineer,2,17.0,Yes,No,Atlanta,No,Yes,No,94083
11478,44,Male,White,HR,Engineer,5,2.8,Yes,Yes,Los Angeles,Yes,No,No,142333
11479,46,Male,Hispanic,Marketing,Analyst,5,17.8,No,No,Atlanta,Yes,Yes,Yes,274280
11480,40,Male,Hispanic,HR,Analyst,5,3.4,No,No,Atlanta,Yes,Yes,Yes,180595
11481,45,Male,Black,HR,Manager,4,7.0,No,Yes,Chicago,Yes,Yes,Yes,169302
11482,51,Female,Black,Sales,Analyst,4,19.0,No,No,Austin,No,Yes,Yes,211156
11483,38,Female,Black,Legal,Engineer,5,10.8,No,Yes,Chicago,No,Yes,No,219169
11484,56,Female,Black,Marketing,Manager,3,4.2,Yes,No,Atlanta,Yes,Yes,Yes,117551
11485,57,Female,White,Legal,Analyst,1,14.7,No,No,Los Angeles,No,Yes,No,253064
11486,45,Female,Black,Finance,Specialist,3,15.5,No,No,Chicago,Yes,Yes,No,160003
11487,24,Male,Hispanic,Finance,Manager,2,17.8,Yes,Yes,Austin,Yes,No,No,284184
11488,52,Male,Indian,Finance,Analyst,5,16.0,No,Yes,Atlanta,Yes,No,Yes,256111
11489,56,Female,White,Marketing,Engineer,1,11.5,No,Yes,Houston,Yes,No,No,236482
11490,50,Female,White,Legal,Analyst,3,10.0,Yes,No,New York,No,No,Yes,179930
11491,59,Male,Asian,Sales,Analyst,3,10.7,Yes,No,Austin,No,Yes,Yes,191937
11492,34,Male,White,Finance,Leadership,5,19.9,Yes,Yes,Los Angeles,No,No,Yes,173319
11493,26,Male,Hispanic,HR,Manager,3,6.6,Yes,No,Austin,Yes,No,No,182003
11494,52,Male,Black,Finance,Engineer,5,11.6,Yes,No,New York,No,Yes,Yes,107681
11495,64,Female,Asian,Sales,Engineer,4,18.8,No,No,Chicago,Yes,Yes,Yes,197179
11496,58,Male,White,Engineering,Analyst,1,19.6,Yes,No,Los Angeles,Yes,No,No,210466
11497,28,Male,Black,Legal,Leadership,1,18.5,Yes,Yes,New York,Yes,Yes,Yes,222753
11498,34,Male,Hispanic,Marketing,Manager,4,12.8,No,No,New York,No,Yes,Yes,124870
11499,47,Male,Hispanic,Sales,Specialist,2,9.6,Yes,Yes,Atlanta,Yes,No,Yes,179065
11500,50,Male,Hispanic,Marketing,Analyst,3,13.0,Yes,Yes,New York,Yes,Yes,Yes,286297
11501,53,Female,Black,HR,Specialist,5,13.9,Yes,Yes,Chicago,No,No,Yes,275285
11502,22,Female,Hispanic,Legal,Leadership,2,16.5,Yes,No,Chicago,No,Yes,No,281097
11503,52,Female,Indian,HR,Engineer,5,0.5,No,Yes,Chicago,Yes,Yes,No,260123
11504,61,Male,Indian,HR,Analyst,2,3.2,Yes,No,New York,Yes,No,Yes,253365
11505,54,Male,Hispanic,HR,Analyst,5,14.7,Yes,Yes,New York,Yes,Yes,No,102494
11506,24,Female,Indian,Engineering,Manager,3,7.6,No,No,Los Angeles,No,No,No,207240
11507,60,Female,Black,Finance,Analyst,3,2.4,Yes,No,Houston,Yes,Yes,No,185169
11508,25,Female,White,Finance,Engineer,3,17.8,No,No,Los Angeles,No,Yes,No,91948
11509,42,Male,Asian,HR,Leadership,5,10.1,Yes,Yes,New York,No,No,Yes,115648
11510,37,Female,White,Legal,Leadership,3,18.4,No,No,Houston,No,No,Yes,204014
11511,62,Female,Indian,Marketing,Engineer,2,8.6,Yes,Yes,New York,No,Yes,No,194644
11512,39,Female,Hispanic,HR,Leadership,3,16.9,No,No,Houston,No,No,Yes,278021
11513,24,Male,White,Finance,Leadership,5,12.9,No,Yes,Los Angeles,No,Yes,Yes,178287
11514,52,Male,Asian,HR,Engineer,3,17.3,No,Yes,Atlanta,Yes,No,Yes,131032
11515,60,Male,White,Sales,Specialist,3,16.0,Yes,No,Houston,Yes,Yes,Yes,194381
11516,29,Male,White,Legal,Analyst,1,16.5,Yes,No,Los Angeles,No,Yes,Yes,104302
11517,24,Female,Indian,Sales,Manager,1,3.3,Yes,Yes,Los Angeles,No,Yes,Yes,233973
11518,22,Male,Indian,HR,Engineer,3,10.8,No,Yes,New York,Yes,Yes,Yes,176736
11519,59,Male,White,Legal,Manager,5,12.2,Yes,No,New York,Yes,Yes,No,216209
11520,52,Male,Asian,Engineering,Specialist,2,5.4,No,No,Chicago,Yes,No,No,214484
11521,26,Female,Black,Sales,Manager,5,13.2,No,Yes,Chicago,Yes,Yes,No,144128
11522,63,Male,White,Finance,Engineer,2,3.7,No,Yes,Atlanta,No,No,No,118325
11523,52,Male,Hispanic,Engineering,Manager,2,15.7,No,No,Austin,No,Yes,No,258522
11524,29,Female,Black,Sales,Analyst,3,11.8,No,Yes,New York,Yes,No,Yes,165740
11525,40,Male,Asian,Engineering,Analyst,2,4.6,Yes,No,Los Angeles,No,Yes,No,241869
11526,35,Female,Black,Finance,Specialist,3,19.1,Yes,Yes,Los Angeles,No,No,No,224089
11527,54,Female,White,Engineering,Analyst,4,14.4,No,No,Chicago,Yes,Yes,No,140214
11528,53,Male,Asian,Legal,Engineer,4,3.9,No,Yes,Chicago,No,Yes,Yes,145834
11529,59,Female,Black,Legal,Analyst,4,19.6,No,No,Los Angeles,Yes,No,No,132604
11530,30,Male,Hispanic,Marketing,Engineer,4,5.0,Yes,No,Los Angeles,No,No,Yes,277868
11531,28,Female,White,HR,Leadership,5,4.6,No,Yes,Austin,Yes,Yes,Yes,194684
11532,37,Female,White,Legal,Analyst,4,13.3,Yes,Yes,Los Angeles,Yes,No,Yes,262634
11533,30,Female,Indian,HR,Leadership,2,10.2,No,No,New York,Yes,No,Yes,266621
11534,57,Male,White,Marketing,Manager,3,17.9,Yes,Yes,New York,No,Yes,No,185589
11535,22,Male,Black,Finance,Manager,5,13.3,Yes,Yes,Atlanta,No,Yes,Yes,181956
11536,51,Female,White,Marketing,Specialist,3,3.9,Yes,Yes,Chicago,No,No,No,133889
11537,52,Male,Indian,Marketing,Analyst,1,2.1,No,Yes,New York,No,No,No,114820
11538,25,Male,Indian,Legal,Engineer,2,1.0,Yes,Yes,Chicago,Yes,Yes,No,275973
11539,41,Female,White,Engineering,Leadership,2,1.5,Yes,No,Los Angeles,Yes,No,Yes,145628
11540,59,Female,Asian,Finance,Leadership,3,13.6,No,Yes,Austin,Yes,Yes,Yes,248250
11541,44,Male,White,HR,Manager,3,1.1,Yes,Yes,Atlanta,Yes,Yes,Yes,138046
11542,64,Female,Indian,HR,Engineer,5,0.8,No,No,Houston,No,No,No,183778
11543,62,Male,White,Legal,Specialist,4,6.7,Yes,Yes,Atlanta,Yes,Yes,No,287329
11544,43,Male,Black,Legal,Manager,4,13.1,No,Yes,Houston,No,Yes,No,283795
11545,29,Male,White,Finance,Leadership,4,10.7,No,Yes,Atlanta,No,No,No,207375
11546,59,Female,Black,Sales,Manager,3,11.6,No,No,Chicago,Yes,No,Yes,140844
11547,35,Male,Black,Marketing,Specialist,1,14.1,Yes,Yes,Los Angeles,No,No,No,142755
11548,61,Female,Asian,Marketing,Specialist,2,4.0,Yes,No,Houston,No,No,Yes,161120
11549,59,Male,Indian,Engineering,Leadership,1,14.5,No,No,Houston,No,No,Yes,286987
11550,45,Male,White,Engineering,Engineer,2,11.1,No,Yes,Los Angeles,Yes,No,No,139384
11551,22,Male,Black,Sales,Specialist,3,18.5,Yes,No,Chicago,Yes,No,Yes,240693
11552,39,Female,Asian,HR,Leadership,1,0.7,Yes,No,New York,No,No,No,243194
11553,41,Female,Hispanic,Marketing,Leadership,1,18.1,No,No,Austin,Yes,No,No,280626
11554,64,Male,Asian,Finance,Specialist,2,13.7,Yes,No,Atlanta,No,No,No,113381
11555,62,Female,Black,HR,Specialist,1,15.6,No,No,Houston,No,Yes,No,236922
11556,36,Female,Indian,Engineering,Engineer,1,15.8,Yes,No,Austin,Yes,No,No,253844
11557,33,Male,Asian,Sales,Engineer,5,6.8,No,Yes,Atlanta,Yes,No,Yes,182091
11558,62,Female,Hispanic,Legal,Engineer,5,8.5,No,No,Austin,Yes,Yes,Yes,118559
11559,64,Female,Black,Legal,Manager,4,19.1,Yes,Yes,Atlanta,No,Yes,Yes,284857
11560,52,Female,White,Legal,Leadership,2,1.5,No,No,Los Angeles,Yes,Yes,Yes,153489
11561,39,Male,Asian,Sales,Leadership,2,11.4,Yes,Yes,New York,Yes,Yes,Yes,235301
11562,28,Female,Indian,Sales,Manager,1,2.4,Yes,No,Los Angeles,Yes,No,Yes,132754
11563,28,Female,Black,Engineering,Manager,1,16.9,Yes,Yes,Chicago,Yes,Yes,No,243370
11564,57,Female,Hispanic,Engineering,Analyst,3,10.8,Yes,No,Los Angeles,No,No,No,178700
11565,58,Female,Black,Marketing,Leadership,5,14.2,No,No,Austin,Yes,No,Yes,135284
11566,63,Male,Asian,Legal,Manager,3,19.3,Yes,No,New York,No,No,No,125588
11567,64,Female,Asian,Engineering,Leadership,4,8.9,No,No,Atlanta,No,No,No,120386
11568,24,Female,Indian,Sales,Analyst,1,14.1,No,No,Atlanta,Yes,No,Yes,120236
11569,33,Male,Asian,Finance,Leadership,4,3.1,No,No,Houston,Yes,No,No,90500
11570,47,Male,Asian,Sales,Specialist,5,14.8,Yes,No,Atlanta,Yes,No,No,180735
11571,64,Male,Indian,Sales,Manager,5,19.7,No,Yes,New York,Yes,No,No,190184
11572,56,Female,Hispanic,Marketing,Leadership,1,18.7,No,Yes,Austin,No,No,No,190930
11573,47,Male,Asian,Legal,Specialist,4,18.8,Yes,No,New York,Yes,No,Yes,214436
11574,36,Female,Black,Sales,Analyst,3,18.8,Yes,Yes,Houston,No,No,Yes,282962
11575,28,Male,Asian,Sales,Engineer,2,0.6,Yes,No,Chicago,Yes,Yes,Yes,221334
11576,24,Female,Asian,Legal,Engineer,2,13.9,No,No,New York,Yes,No,Yes,201976
11577,50,Male,Indian,Engineering,Specialist,4,7.9,No,Yes,Houston,No,No,No,90672
11578,37,Female,Asian,Finance,Specialist,5,4.3,Yes,No,Los Angeles,No,Yes,Yes,200869
11579,54,Male,Indian,Engineering,Analyst,1,9.3,Yes,No,Austin,Yes,Yes,No,154190
11580,36,Female,Indian,Legal,Analyst,2,17.7,Yes,No,Austin,No,Yes,No,233896
11581,41,Female,Indian,Sales,Analyst,3,11.1,No,Yes,Chicago,No,No,Yes,277583
11582,48,Male,Hispanic,HR,Manager,3,1.3,Yes,Yes,Atlanta,Yes,No,No,120574
11583,29,Male,White,Engineering,Engineer,3,7.4,No,Yes,Atlanta,No,Yes,No,227615
11584,61,Male,Hispanic,Marketing,Leadership,4,19.4,No,Yes,New York,Yes,No,No,255291
11585,53,Female,Asian,HR,Analyst,3,8.4,Yes,No,Chicago,No,No,Yes,187820
11586,47,Male,Hispanic,Engineering,Engineer,2,1.6,Yes,Yes,Atlanta,No,No,No,264709
11587,23,Male,White,Engineering,Manager,1,15.0,No,Yes,Austin,No,No,Yes,175778
11588,29,Female,Black,Finance,Leadership,4,12.0,Yes,No,Houston,Yes,Yes,No,232397
11589,42,Male,Indian,Engineering,Manager,4,17.5,Yes,Yes,Atlanta,No,Yes,No,209612
11590,54,Male,Asian,Engineering,Leadership,1,0.9,Yes,No,Austin,No,No,Yes,217116
11591,51,Female,White,Marketing,Specialist,2,2.8,Yes,No,Austin,No,Yes,Yes,152861
11592,46,Male,Asian,Legal,Manager,1,8.8,Yes,No,Atlanta,No,Yes,No,141612
11593,30,Male,Asian,HR,Manager,4,12.8,No,Yes,Chicago,Yes,Yes,Yes,210068
11594,49,Female,Indian,Sales,Leadership,2,8.2,No,Yes,Houston,Yes,No,No,90435
11595,38,Male,White,HR,Engineer,3,12.3,No,No,Los Angeles,Yes,Yes,No,126172
11596,50,Male,Indian,HR,Engineer,3,19.6,Yes,Yes,Austin,No,Yes,Yes,175992
11597,40,Female,Hispanic,Engineering,Analyst,1,17.5,Yes,No,Chicago,No,No,Yes,90087
11598,48,Female,Black,HR,Manager,2,13.5,No,Yes,Chicago,Yes,No,No,189354
11599,57,Male,White,Engineering,Engineer,3,5.1,Yes,No,Austin,Yes,No,Yes,174424
11600,45,Female,Asian,Sales,Specialist,4,14.1,Yes,No,Atlanta,Yes,Yes,Yes,233233
11601,28,Male,White,Sales,Analyst,5,5.4,Yes,No,New York,Yes,Yes,Yes,253641
11602,33,Female,Asian,Sales,Specialist,3,17.3,Yes,Yes,Los Angeles,No,No,Yes,140965
11603,55,Female,Asian,Marketing,Leadership,2,7.5,No,No,Los Angeles,Yes,No,No,192318
11604,59,Female,White,HR,Engineer,4,13.4,Yes,No,Los Angeles,Yes,Yes,Yes,216431
11605,40,Female,Hispanic,Sales,Analyst,1,5.7,No,Yes,Los Angeles,Yes,No,Yes,186018
11606,44,Female,Black,Finance,Manager,3,13.0,Yes,Yes,Atlanta,Yes,Yes,Yes,168023
11607,58,Male,Black,Engineering,Manager,3,15.7,No,No,Austin,No,Yes,Yes,110953
11608,22,Male,White,Engineering,Engineer,2,19.4,No,No,Atlanta,No,Yes,Yes,138301
11609,29,Female,Hispanic,Engineering,Analyst,2,1.5,Yes,Yes,Los Angeles,Yes,Yes,No,104692
11610,54,Male,Indian,Sales,Manager,5,2.2,Yes,No,New York,No,Yes,Yes,252624
11611,22,Female,Asian,HR,Manager,4,7.3,Yes,No,Atlanta,No,Yes,No,278793
11612,63,Female,White,Finance,Manager,1,8.6,No,Yes,New York,No,No,No,115374
11613,32,Male,Hispanic,Sales,Specialist,4,16.7,No,No,New York,No,No,Yes,116762
11614,49,Male,Black,Legal,Analyst,1,6.9,Yes,No,Austin,Yes,Yes,Yes,261068
11615,33,Female,Asian,Legal,Leadership,4,19.9,No,Yes,Los Angeles,Yes,No,Yes,130225
11616,22,Female,Black,Legal,Leadership,2,16.8,No,No,Los Angeles,Yes,No,No,262655
11617,23,Female,Black,HR,Leadership,2,18.5,No,No,New York,Yes,No,Yes,287783
11618,52,Male,Asian,Engineering,Leadership,2,1.6,Yes,Yes,Chicago,No,No,No,275019
11619,45,Male,Indian,Finance,Engineer,5,15.8,No,Yes,Atlanta,Yes,Yes,Yes,173117
11620,26,Female,Indian,Marketing,Manager,2,12.1,Yes,No,Atlanta,Yes,Yes,No,130429
11621,45,Female,Black,Finance,Leadership,2,5.5,Yes,No,Los Angeles,No,No,No,96802
11622,37,Female,White,Marketing,Engineer,4,8.3,Yes,Yes,Austin,No,No,Yes,241591
11623,64,Male,Indian,Finance,Manager,1,1.9,No,Yes,New York,Yes,Yes,No,145039
11624,22,Female,White,Engineering,Specialist,4,3.2,No,Yes,Chicago,No,No,Yes,245463
11625,38,Female,Black,HR,Engineer,4,9.4,No,No,Atlanta,No,Yes,No,283522
11626,63,Female,White,Engineering,Specialist,1,13.7,Yes,No,Atlanta,Yes,No,Yes,164290
11627,52,Male,Black,Legal,Specialist,2,3.6,Yes,No,Houston,No,Yes,No,253054
11628,43,Male,White,Sales,Analyst,4,18.3,No,Yes,New York,Yes,No,Yes,205312
11629,26,Female,Hispanic,Engineering,Specialist,1,2.1,No,Yes,New York,Yes,Yes,No,240179
11630,30,Male,Black,Marketing,Engineer,1,18.5,No,Yes,New York,Yes,Yes,Yes,222703
11631,28,Female,Black,Legal,Manager,1,19.1,No,Yes,New York,No,No,Yes,207557
11632,63,Female,Indian,Engineering,Analyst,5,13.7,No,No,Houston,No,Yes,No,134070
11633,51,Male,Hispanic,Engineering,Leadership,2,5.5,No,No,New York,Yes,Yes,No,151254
11634,64,Female,Asian,Finance,Manager,2,16.7,Yes,No,Austin,No,No,No,239096
11635,41,Male,Hispanic,Sales,Analyst,3,13.4,No,Yes,Atlanta,Yes,No,Yes,230789
11636,30,Female,White,Sales,Manager,1,13.5,Yes,No,Atlanta,No,Yes,Yes,217684
11637,49,Male,Asian,HR,Analyst,2,5.2,Yes,No,New York,Yes,Yes,Yes,282221
11638,35,Female,Hispanic,HR,Specialist,4,15.6,Yes,No,Los Angeles,No,No,No,168886
11639,57,Male,Indian,Engineering,Engineer,3,3.2,No,No,Houston,No,No,No,272305
11640,40,Male,White,HR,Engineer,4,10.6,No,Yes,Los Angeles,No,No,Yes,277324
11641,50,Male,Asian,Sales,Engineer,3,12.2,Yes,Yes,Houston,Yes,No,No,174286
11642,34,Male,Hispanic,HR,Analyst,4,17.5,Yes,Yes,New York,Yes,No,No,225837
11643,32,Male,Indian,Marketing,Manager,5,1.1,No,No,Los Angeles,No,Yes,No,215343
11644,44,Female,Hispanic,HR,Manager,2,17.7,No,No,Los Angeles,No,No,Yes,187474
11645,50,Female,Asian,Finance,Leadership,5,3.6,No,No,Atlanta,No,Yes,No,276330
